475.1837,44.4411,27.6014,4.3854,19.8042
562.656,46.6623,226.1772,98.953,46.8587
588.6691,30.7456,279.7032,11.7665,18.888
605.9676,53.3899,11.1021,5.2589,1.5307
574.0598,45.6128,130.5058,15.069,2.2247
581.3156,26.7201,406.2516,38.0104,100.6331
463.5706,50.6451,184.3527,125.0588,54.0957
490.8152,55.5579,228.6464,33.7971,93.7306
573.4022,56.7765,17.256,32.3547,57.7206
497.0221,52.8841,405.2183,79.8028,85.7294
517.5099,40.466,78.2759,10.174,36.5912
571.2084,54.8962,64.358,14.3309,4.4639
588.6239,46.1346,126.891,24.6452,38.7271
599.2514,55.2633,8.5995,11.8972,8.576
603.5709,53.1486,83.9209,10.4092,3.8414
529.6255,55.7265,11.1805,66.4348,110.8905
607.6978,56.6251,36.5447,2.6017,5.5738
384.832,27.0965,68.9322,31.3714,74.4626
186.9723,47.435,11.9852,49.1124,44.3517
241.9933,54.8828,23.5745,50.1741,108.7575
603.0658,34.9464,114.0125,82.6944,18.4981
567.4114,54.3391,27.6014,12.3324,33.2807
528.1901,54.4407,78.6884,4.6388,54.187
606.6588,29.5511,130.7407,24.7518,56.2281
331.8579,50.9479,252.5814,48.648,94.4497
489.5441,39.0851,274.1902,99.5911,5.3481
587.0175,39.4608,493.2343,121.6503,92.2632
379.0065,44.1942,192.1167,0.7552,159.407
331.325,18.5337,78.4739,24.1877,61.6513
378.2798,52.107,6.2791,114.6739,8.3023
113.2127,50.8202,237.2041,42.4022,30.9459
566.9863,52.7019,230.0387,228.3172,34.2069
475.1095,56.9701,299.8553,33.5857,78.2972
527.6075,32.8328,314.4279,69.5295,67.7459
342.8917,57.0198,94.3255,186.6889,96.0677
455.527,46.7335,127.1746,79.7427,32.8322
547.5346,27.3075,460.4381,43.1656,41.1122
539.4401,45.4625,92.1662,116.579,171
605.2511,57.0141,19.5937,11.2439,7.4407
582.3721,56.1519,14.3502,82.9224,106.7373
422.3851,38.996,415.7929,2.4198,136.2021
434.3631,39.1211,232.0485,93.4552,44.646
606.762,47.0525,83.1512,173.7747,177.828
472.5739,47.0543,238.4645,33.8081,10.3477
242.8118,24.3372,219.2883,30.5741,2.8456
410.7588,48.7118,86.5664,118.9891,98.3358
541.0971,9.3515,118.3752,40.7788,91.9627
564.9319,45.7403,198.4446,1.6846,81.9053
594.9235,50.4329,307.5694,91.8077,3.9547
556.0037,46.1657,56.2458,3.2472,36.7117
608.0122,56.7547,8.4152,1.8181,0.6121
556.9268,48.0812,110.4306,56.6402,41.5051
522.9618,53.9945,78.6119,5.4372,24.9941
569.3753,40.746,206.9237,77.2431,22.9689
476.2092,38.4081,151.193,93.9724,6.3214
513.7714,26.2697,282.1378,124.7501,35.8003
268.8937,56.945,86.3089,12.2311,6.6966
465.4343,46.1858,49.2853,10.7791,90.2961
352.1006,55.8888,108.2954,0.572,149.3951
601.2513,39.7313,139.9614,13.4033,97.3425
555.5971,45.0816,120.2128,32.9706,33.4343
331.6736,44.7302,237.9274,1.2621,18.9066
608.3378,29.0548,187.234,64.7137,40.0056
517.842,48.8602,163.0831,12.3987,229.875
225.9925,41.4316,200.7016,91.3319,9.2794
609.1955,57.1771,1.251,0.1273,0.2745
582.6926,54.0098,77.1629,30.2706,11.4732
578.0187,56.4153,129.814,10.6032,75.582
578.2192,57.0932,44.3914,31.9037,30.4165
271.5359,54.0007,190.0496,79.9149,82.5455
565.2917,39.0614,78.359,92.8722,16.098
332.6557,57.2197,39.3539,73.6528,51.3293
189.257,52.6715,109.4923,69.366,5.6731
597.5366,50.7725,143.5267,91.1046,182.9967
463.9704,32.976,388.4268,36.487,22.472
519.2254,44.6722,94.1612,109.123,148.1552
524.4896,56.8264,25.8788,34.453,17.4416
609.3789,57.1951,0.4938,0.2706,0.1538
583.1883,54.726,0.259,20.696,14.3897
578.7738,55.6415,51.0682,2.7476,12.8247
550.7114,31.5075,555.0633,33.1441,13.5893
559.3311,40.4468,103.873,56.6943,18.6307
568.0157,37.551,264.1836,96.3082,94.315
481.2046,54.7542,416.258,96.3044,130.9653
561.4959,51.4952,202.032,52.724,45.6224
432.9013,46.218,328.6168,34.0897,111.2109
498.778,53.9333,60.4105,80.2878,23.7403
554.8169,41.6443,202.6348,105.8476,58.0425
607.0579,55.7149,106.2299,11.2247,11.5541
595.2948,56.4563,15.9345,3.5182,1.2045
408.3757,51.2556,145.5831,22.413,14.7027
552.9614,50.9447,62.9836,52.0162,163.5864
367.4223,46.3511,168.4485,55.4454,41.4227
507.653,47.9891,390.6908,34.5102,42.9512
608.6214,57.1025,0.6144,0.7341,0.1808
402.9945,36.5497,3.6177,57.2416,9.1767
500.5599,39.9965,15.7415,10.9995,98.6636
502.0804,47.4674,101.2238,19.0013,24.7208
544.66,49.6228,15.6761,63.9441,23.9633
507.846,51.1627,157.2056,36.8267,120.0414
606.0637,56.7294,305.306,29.3809,206.8334
608.9477,55.6552,22.0757,0.095,1.5795
544.4602,47.7673,174.1539,112.0521,128.1844
406.9639,35.8679,18.1192,43.4345,122.1352
568.4521,52.0433,490.1708,63.9194,71.7487
466.193,54.0112,193.7043,14.0743,59.8941
552.5106,31.3384,17.5775,4.5081,108.4124
552.7267,39.7566,51.4986,75.2213,79.3315
465.2815,39.2175,137.7825,14.6064,10.8194
399.0482,49.9483,176.7882,51.9694,44.8892
593.0332,45.3164,468.5649,168.5435,6.9004
552.4412,12.7388,146.9113,32.2325,70.319
580.9622,52.1712,36.4517,8.0394,39.2476
190.8932,39.4018,185.321,45.4169,123.5414
596.8737,55.8872,39.3012,6.2525,17.7277
591.9069,53.4205,140.1653,6.3157,27.6053
512.1237,52.5979,8.5967,1.2105,22.6691
255.3965,43.8525,218.9778,21.3926,57.8678
316.3318,37.3347,163.2313,59.2661,73.0664
460.0389,42.6759,23.6265,68.3509,99.5903
532.9457,55.2619,26.295,82.3177,29.2623
606.7119,48.9243,37.2108,76.354,70.2126
432.2241,56.7745,4.2723,5.7791,30.743
534.8441,52.5841,398.5617,96.8591,29.5992
606.2524,51.6241,56.2398,202.1159,46.0427
194.1781,34.0444,145.2862,158.471,1.9705
407.1674,40.2419,138.9169,1.8844,202.2777
590.3782,52.7071,31.6163,10.7407,17.1493
567.0518,55.7134,18.8255,9.0261,37.5962
607.8129,56.7846,8.2362,0.791,2.8211
602.3279,56.4645,90.2671,38.5889,30.1184
442.0424,56.2597,224.4542,23.7833,242.1205
484.9864,37.8884,113.7045,175.5813,18.0259
528.2998,43.0943,140.885,21.3507,110.3614
559.6533,52.2119,352.9575,74.6883,1.7386
534.3153,52.0368,110.5742,1.066,43.9975
542.6811,53.6526,23.1382,23.1659,35.7921
482.6722,45.8324,223.8764,107.0511,52.4856
510.1968,56.8827,38.2437,81.297,240.9427
554.5555,50.9687,1.5678,13.1841,0.9169
374.5646,50.9123,261.9534,70.1869,203.0304
602.5325,56.729,6.2969,7.0329,10.7671
551.5224,53.2658,9.3815,6.2505,3.5184
558.6363,41.4143,25.5157,63.4296,130.5217
512.6324,53.3712,317.1789,78.861,138.9962
427.7176,54.3461,583.702,57.7088,69.7821
396.5357,52.9688,112.6825,20.0022,2.004
414.5943,51.178,295.585,12.4838,32.3584
338.3481,46.2939,480.9657,32.595,33.9143
565.7227,46.0435,51.1216,0.1989,43.0913
534.6067,46.7548,5.0502,29.485,161.9924
587.8654,55.0768,2.3708,12.6811,19.6845
541.032,46.5381,120.9576,96.437,99.362
520.3819,52.8707,10.1971,60.2014,23.7714
579.9396,56.3858,17.1299,47.2592,36.5248
514.846,53.8686,84.905,38.9104,5.9701
608.8158,49.728,27.4468,24.9387,65.5605
321.3209,43.677,115.731,47.1176,8.9833
603.5217,54.3329,79.2722,36.545,99.377
436.3171,53.8599,45.7697,113.0907,181.8138
520.515,48.8545,69.9723,52.9644,42.7358
467.8306,45.8394,287.9828,13.3338,144.0561
583.439,54.6707,28.1207,13.1268,9.9622
537.2445,46.2389,16.3818,89.1845,88.4323
503.1645,19.407,31.7654,24.5362,141.3194
604.791,56.6161,47.9282,12.8693,15.8175
466.8643,55.3744,162.6814,161.5592,111.6386
515.7231,52.814,64.2068,10.2255,62.8112
464.6587,33.2957,71.1386,24.0924,84.4944
565.3133,34.1619,147.177,144.9951,135.091
484.2649,46.1948,507.836,4.409,33.3113
470.3554,53.8211,40.7723,59.0248,90.8643
377.7388,49.1987,148.5343,133.7242,10.2429
594.9773,55.1306,117.8579,11.3997,35.8204
512.2045,54.0622,76.8585,0.0702,25.6918
516.5489,53.1278,130.2871,51.2147,83.4872
502.3504,32.3126,28.0235,80.5338,123.5103
443.0872,34.9451,236.2989,157.3095,137.5028
490.8477,54.814,131.5083,166.5345,24.2822
545.3367,25.4791,93.5024,35.3286,88.7872
571.9268,55.2287,2.9983,4.8742,55.6034
480.048,31.9773,297.3846,2.6203,57.0593
576.0358,55.3023,33.5096,3.4902,5.392
469.9548,52.5554,195.9546,3.3574,52.59
455.2543,34.9495,292.9579,42.5984,43.5933
322.033,54.9345,175.9434,114.7484,76.1244
591.025,55.4825,102.9575,4.8732,7.431
597.133,54.0163,200.0143,53.1364,25.7465
595.9513,56.7278,14.709,1.3284,5.9014
503.7014,56.9279,34.8556,35.0939,60.3899
523.421,55.736,3.219,42.4112,105.4174
433.6381,39.4557,451.3547,114.0318,44.2436
604.2417,50.9247,159.8779,11.565,30.7318
604.4403,56.9375,6.3926,1.3358,3.1888
556.6328,56.4395,551.0349,60.111,152.1003
550.6307,56.1902,110.2796,61.0311,49.3178
604.8071,54.1687,217.5674,7.313,132.2356
580.1655,45.6431,143.6602,15.9356,57.1696
537.0843,38.5607,271.4408,13.8889,199.077
345.8712,32.7575,49.2248,52.1446,143.0941
394.9974,33.288,289.9506,140.0788,99.2818
586.443,52.5029,199.6767,91.2967,48.0416
477.6173,50.89,229.7602,144.4489,76.9181
603.5155,53.864,36.7886,1.8521,8.7734
595.6696,50.3292,26.4618,4.2471,2.7835
579.8852,37.4487,134.3791,61.5203,27.7889
537.6052,56.8598,89.121,92.9166,133.9401
516.0509,45.7358,39.2627,51.5097,45.2706
598.3689,55.4984,347.1051,14.0306,6.2263
523.9315,55.9632,274.3813,150.7104,73.1536
608.9087,49.283,167.0984,57.8277,20.4485
585.2321,53.7516,156.7456,6.0195,0.0279
510.5073,41.4535,245.4646,106.4767,136.2861
607.0125,56.6888,6.7826,1.3397,6.5615
458.1645,19.3489,245.0663,41.9087,115.8541
589.9522,57.0593,6.1065,5.8164,26.2302
250.9531,35.6627,83.0841,27.162,5.707
177.701,46.0683,76.4304,56.5168,26.5792
604.4012,56.9163,7.1674,5.8921,0.674
567.8283,54.2185,466.2285,161.921,83.6419
606.1129,56.4479,42.3468,8.9337,9.678
440.6013,52.8718,92.0669,24.4366,6.9419
559.2138,35.8249,114.3655,48.8528,0.9933
591.5428,51.4677,65.2627,14.1056,3.7185
211.8477,53.3798,221.4828,107.8029,37.7267
544.4449,49.6249,96.1355,22.1997,68.23
414.2867,47.9317,247.9906,140.4228,89.9948
567.3155,56.8708,58.028,23.9336,24.8121
598.4126,54.3784,77.8564,13.6319,39.7687
585.2822,48.9385,67.0558,26.7546,16.4893
542.0602,40.181,42.4014,74.8124,49.262
453.525,39.9284,39.7669,137.2264,28.9078
415.0826,49.3495,8.7473,108.1569,54.3762
603.7205,50.6286,33.8006,5.7404,24.7557
588.4293,50.6595,42.6881,11.5506,7.4662
549.7406,51.6903,211.9684,94.7937,122.8645
533.4436,33.7092,188.0993,100.6644,143.1272
502.4299,27.6262,69.4534,110.86,114.7011
380.1265,34.1818,184.9646,50.2754,75.5784
609.5453,57.191,0.6595,0.0241,0.1096
575.2708,56.272,37.6018,4.1176,27.0531
569.4946,49.3924,30.3175,14.1433,79.0364
590.7332,39.3117,312.0965,65.6749,74.2695
522.6229,42.7529,201.6045,120.8158,196.8849
491.5295,53.897,116.9302,115.4725,67.486
574.257,50.9747,107.9011,18.1291,73.9964
474.0028,36.329,422.889,33.0338,68.3075
348.9502,52.02,193.9781,61.4727,218.521
344.4,33.1346,253.2154,118.4563,94.8652
359.7106,42.8406,177.152,46.9236,48.0389
437.1481,50.3151,111.1003,27.1913,70.3153
563.96,52.085,42.3335,13.8839,10.0752
526.9633,37.3193,176.267,128.1753,68.9987
589.562,42.6279,175.9032,41.2642,25.7062
547.5469,36.0145,263.1779,68.1085,15.3482
546.6083,56.4633,269.8308,65.5982,158.7921
509.5491,54.9074,45.4899,159.177,147.3114
529.3357,23.3,391.1661,5.521,59.3464
600.8159,55.3275,73.3891,3.7363,48.2979
243.6765,49.6266,79.4674,89.7909,141.8445
606.9045,55.9709,16.5053,5.8803,8.9858
562.5991,32.0903,66.2148,23.5637,132.1169
528.4594,53.6739,249.6862,57.7666,53.911
537.7434,54.4862,31.8237,16.0944,10.2568
277.38,42.8402,189.7838,2.5355,118.7749
538.2564,50.6242,98.8303,1.8039,99.1036
591.928,49.3402,7.8491,2.9824,9.5185
568.1596,54.7541,93.1937,4.6175,49.6173
589.3223,45.8613,459.9553,94.2041,144.1796
578.2122,47.1166,558.9035,12.7603,60.1609
550.006,54.4273,38.2549,30.2689,24.6611
572.8822,50.1937,62.9028,36.6515,38.2076
600.0737,52.4905,329.5634,46.2579,51.2136
595.5597,55.2253,129.5829,2.855,43.4797
277.0811,40.5909,76.1413,55.5785,144.245
310.0706,54.2314,197.726,100.1436,67.7569
531.2729,38.7173,11.589,124.6476,44.7329
592.1672,52.4146,155.469,30.0674,54.7808
605.0753,56.6737,10.8467,2.9244,3.3859
248.1703,34.0338,108.2984,100.9789,104.6053
317.8921,49.7473,82.246,7.0481,173.4252
221.2183,39.5057,270.7247,96.0028,65.2583
471.0282,47.096,170.1976,14.387,10.4905
373.8455,52.0965,265.6989,76.8243,246.2037
553.7264,50.8021,82.189,12.6697,6.4176
470.7676,52.208,73.0498,53.1656,45.0037
556.63,49.8037,41.1709,9.7001,92.5654
522.4187,54.9341,161.2884,12.9508,0.854
585.3989,29.2725,82.1632,64.1018,187.6411
581.8307,56.231,96.15,9.9078,20.0833
411.4795,56.8354,149.0628,30.5855,45.5208
581.7179,38.7222,127.1529,79.6692,99.7811
446.4278,39.397,305.2801,49.7681,76.0561
224.6323,23.6715,139.7699,126.058,33.2596
542.6373,55.9164,168.8268,95.8375,11.6522
606.9115,50.9404,30.8646,7.7908,22.9487
216.4106,37.7681,164.9491,53.4502,24.4791
526.4892,45.0107,145.1897,57.5366,38.5247
478.9089,46.0298,360.9938,137.4067,75.2901
575.7399,54.9644,73.6304,11.1044,12.6264
473.4739,26.4179,126.4023,22.9238,14.3324
486.3687,45.9689,121.7465,132.1539,22.249
514.0496,56.4696,379.6748,120.2001,142.0723
538.1053,56.5671,11.7069,5.9832,25.7663
383.9847,38.1389,49.4069,52.9001,142.2461
405.7872,24.6079,129.173,120.669,87.581
491.7985,29.1507,354.6932,47.5644,103.6366
607.0364,50.7393,40.5371,29.0823,36.8259
548.9443,49.5046,133.161,84.0936,77.6893
596.7755,55.1603,8.6826,2.8021,7.2375
567.2969,56.5196,203.6426,52.3059,23.6
402.9986,30.2575,216.2156,16.9621,175.5392
201.6417,50.8855,167.83,26.4233,23.968
584.1759,57.0278,38.9173,9.0405,56.1699
439.94,51.4237,67.8743,34.541,3.1949
399.1102,46.993,344.6405,21.0632,41.2313
354.9381,57.1901,430.9122,140.9341,94.4131
554.6326,52.0325,36.3274,68.3105,89.991
564.97,52.7426,119.8094,0.7526,28.4669
255.0408,38.0901,17.1001,28.033,50.8553
279.0221,55.4486,7.2771,84.785,24.2297
547.7716,45.4575,136.8158,83.1976,16.3736
486.3366,51.9269,388.3477,1.1947,84.4298
477.7222,47.9617,109.8641,136.8565,6.3201
518.4947,48.8194,151.7256,110.2556,43.7052
480.5821,42.8032,107.2823,58.9366,3.8378
607.1527,57.1067,3.8651,0.3936,1.1229
447.9426,23.5917,121.3214,77.5929,54.6673
569.9627,56.6854,2.4518,3.7972,2.8245
588.9699,30.7231,47.9036,73.3695,35.7601
437.9272,52.0713,365.8874,58.3105,128.1259
522.5798,45.1003,257.2765,128.4174,60.9882
602.4521,56.368,106.6007,54.7748,29.5121
599.8864,55.277,181.2917,168.3871,1.1173
275.7803,55.2461,537.3148,29.6319,4.174
543.8027,55.868,36.0807,34.1821,21.0304
570.1321,55.5624,74.4128,91.5104,88.5657
285.6329,50.5019,104.9533,147.4356,28.9497
556.2967,52.1445,65.6226,0.7202,137.7472
424.7729,50.24,10.3337,9.4498,47.3742
535.4194,31.6393,167.9109,131.9984,9.5882
509.8997,54.3045,133.179,54.6964,11.4967
429.6698,45.1664,200.6846,40.5619,17.9143
540.7121,52.8426,76.7298,90.9169,63.7203
485.5708,53.6683,264.1771,42.3769,76.8316
568.9334,50.7357,173.2445,28.5408,5.3114
572.8176,53.3812,83.3532,47.6772,24.0155
571.3896,54.7844,71.8275,30.0003,18.8208
550.0578,53.5691,95.3559,93.0804,168.4516
427.6793,19.4487,138.1675,36.2834,26.37
461.5098,41.2959,26.3103,80.068,2.9017
581.8981,37.024,114.5122,16.3926,7.8401
491.6152,56.8779,209.4734,55.1514,125.4437
554.214,43.6417,44.4835,30.8612,6.081
321.8208,40.4294,235.2179,125.3734,1.7029
561.9829,44.0107,230.2329,60.1113,122.7596
477.7392,44.6014,303.8136,190.1264,13.9469
458.5349,46.5382,121.4871,4.3999,66.8875
479.0428,38.6433,605.2018,19.7392,15.667
293.5412,56.5297,12.5811,14.4452,184.8735
600.7899,41.8109,142.3646,14.3257,65.9947
591.6019,55.131,7.0325,12.6269,1.1799
602.4327,55.3,43.3133,67.3796,9.0506
474.9379,52.2301,190.9762,82.626,135.5378
222.4891,40.8471,24.7445,36.9897,112.9613
446.0959,53.2711,537.3954,21.7024,64.9935
580.5128,56.2829,51.0945,2.8738,59.0007
291.6411,52.932,163.4623,49.1904,125.9106
213.1967,49.2236,33.1004,76.8464,61.7715
598.0671,55.9466,28.2925,11.6384,8.2158
581.7112,36.7547,255.5954,53.2518,119.9108
473.974,52.1905,13.8492,149.6431,81.8202
557.3396,55.7371,19.3201,0.0853,5.2699
447.5071,28.4425,329.712,40.3673,91.1663
595.4652,23.0556,261.9551,102.8506,119.4063
554.0128,33.7064,370.3374,24.9769,152.9939
571.6615,55.6017,116.7005,117.9418,198.8082
596.0008,56.9875,62.761,4.9618,0.299
502.613,51.5577,211.5993,24.5556,52.6861
406.2246,36.4875,160.9298,14.4342,74.2909
